is_res,normalize,act,n_layers,hidden_nodes,lr,weight_decay,gamma,batch_size,MSE
"
","
", ,D,a,t,a,c,a,s,e,:, ,l,e,f,t,_,r,i,g,h,t,_,b,o,t,h,_,e,n,d,s
True,False,sigmoid,3,520,0.07520974128707911,7.586552276807436e-05,0.009354810534734331,128,0.03559181263749954
True,False,sigmoid,3,543,0.026811733401468835,9.870884671883918e-05,0.009570880094948822,32,0.043697801921736674
True,False,sigmoid,3,599,0.03245866743782619,5.010164844130041e-05,0.009790628598914131,128,0.0434197254401508
True,False,sigmoid,3,684,0.0017988864738728272,0.0002480345297609657,0.008943111277557054,128,0.036008682856225147
True,False,sigmoid,3,571,0.0027208046051676446,0.00016144598736540574,0.0018840750688704322,64,0.030712386517881624
True,False,sigmoid,2,552,0.0178449753026192,8.533209061915621e-05,0.00937459739715389,128,0.029522341639258532
True,False,relu,3,519,0.06042290911356686,6.654823383986982e-05,0.006998644339690435,128,0.2705512857983491
True,False,sigmoid,3,495,0.01187955510328344,0.00011173212854718171,0.007534405459989857,128,0.028001414697156907
True,False,sigmoid,3,578,0.003409009374419466,0.000142108263114183,0.007220431947313945,128,0.02750939672389514
True,True,lrelu,3,606,0.018317431919797324,9.876731518859922e-05,0.009171309811757924,128,0.058653046674780426
False,False,sigmoid,3,559,0.05010089150014319,7.505987342912823e-05,0.009968271433187341,32,0.06548719166843184
True,False,tanh,3,539,0.04334544908512331,4.821460428056009e-06,0.009580323134147679,128,0.15269903863200204
True,False,sigmoid,3,505,0.08904995862077549,0.00020006914451172202,0.006462397832676636,128,0.09049837135314659
True,False,sigmoid,3,583,0.03067685273013485,0.0003073849616754364,0.008055106884424559,128,0.05117118763970763
True,False,sigmoid,3,479,0.012175656458887926,5.9479971629760526e-05,0.008910564020820017,128,0.027750543680357
True,False,sigmoid,3,637,0.0022316203671107035,0.00012721826911336095,0.008660495473385078,128,0.03188339631852234
True,False,sigmoid,3,550,0.004758004429691734,4.2650154386119326e-05,0.007861869297582745,128,0.02705816795931708
True,False,sigmoid,3,522,0.013576132893358996,9.390818929258738e-05,0.009393404381123564,128,0.0276811087542325
True,False,swish,3,594,0.0374610603977252,0.00011302764678100873,0.009795252208698611,32,6865.124236581579
True,False,sigmoid,3,567,0.010715803383363786,0.00016775383915038853,0.006676306587549986,128,0.027287788807326737
True,True,sigmoid,2,461,0.0015162922180606095,8.479086271102647e-05,0.007687119613561014,128,0.028513951947386477
False,False,sigmoid,3,537,0.0025554341416400297,0.00038362830311044056,0.008288624014073013,128,0.06548532070076506
True,False,sigmoid,3,494,0.007507828624726624,6.662230018278604e-05,0.009103190600747555,128,0.02743055989490519
True,False,lrelu,3,613,0.020741025476158692,8.64869563818911e-06,0.008494026775782478,128,0.2632688971964621
True,False,sigmoid,3,285,0.02063720730865165,0.00013512264275202337,0.009545772915808073,128,0.037531407046459526
True,False,sigmoid,3,437,0.015884072727667172,1.7301031039274296e-05,0.008782908546508272,64,0.029830397295894137
True,False,sigmoid,3,698,0.004183774520058606,0.00010247622720915421,0.00806212028962244,128,0.0279835028931812
True,False,sigmoid,3,826,0.05717425778815277,7.891318648545228e-05,0.005834519885800787,128,0.011601260264031354
True,False,sigmoid,3,811,0.0678480300832548,7.613787861163164e-05,0.0073007873080847266,128,0.028348291188449157
True,False,sigmoid,3,843,0.07395431642318258,4.7265601930380365e-05,0.005805457411204718,128,0.04087285457729699
True,False,sigmoid,3,929,0.05797824732496835,6.001520307439154e-05,0.006218735217542032,128,0.0133327378608919
True,False,sigmoid,3,897,0.034338301420327955,6.106241630087071e-05,0.005581361298397808,128,0.026279378990112276
True,True,sigmoid,3,888,0.042668777944593186,5.3943247819256715e-05,0.006265376191568474,128,0.012070491668253365
True,True,relu,3,973,0.05275843698328192,5.9792158798025754e-05,0.0058473815778648155,128,4.068799140865178
True,True,sigmoid,3,907,0.061376194435138295,5.401767290165186e-05,0.006213073068828406,128,0.023733166086502396
True,True,sigmoid,3,883,0.05665686259764804,5.412586956082197e-05,0.006377438372874782,128,0.017498697230590703
True,True,sigmoid,1,912,0.06195622099420833,5.302377522380439e-05,0.005929550644560944,128,0.06680796307989882
False,True,tanh,3,902,0.05439129117535769,4.605917360805453e-05,0.006275595467065473,128,0.2354700945796595
True,True,sigmoid,3,876,0.045172285334587385,5.443515110486881e-05,0.006130556413308219,128,0.011480936343082532
True,True,lrelu,2,880,0.04836465138985244,5.333363677117638e-05,0.0060488697443057925,128,0.5317469282039362
True,True,sigmoid,3,875,0.05707147932515774,3.957787243393074e-05,0.006101985779296961,128,0.015824190041950487
True,True,sigmoid,3,877,0.05935400580585258,4.2532475262583735e-05,0.006301530075937109,128,0.016146808980505686
True,True,sigmoid,3,865,0.05771387371672603,3.622030212772796e-05,0.005963246919438867,128,0.018309083588707205
True,True,swish,3,872,0.0442380677706071,4.4113580277628305e-05,0.005957166013804604,128,15401.266808114955
True,True,sigmoid,3,900,0.061293026353076256,3.794858982925431e-05,0.006305569416517177,128,0.01750569825204692
True,True,sigmoid,3,896,0.06535914063881113,4.1368465016139155e-05,0.00628097382610504,128,0.018582244949047786
True,True,sigmoid,3,895,0.061566001817932856,3.7444281070032757e-05,0.006241530231893364,128,0.01519701635898794
True,True,sigmoid,3,895,0.06693646463882064,3.599154959471325e-05,0.0063001737902400375,128,0.017474268465914218
False,True,sigmoid,3,894,0.05607682474229064,3.392170775240092e-05,0.006194956520847807,128,0.06548774569006803
True,True,sigmoid,3,934,0.062047304161026676,3.736213895720107e-05,0.006311451294617874,128,0.018089406483905522
True,True,sigmoid,3,849,0.06440172354499524,3.0408489096058837e-05,0.006271658129727642,128,0.02149811974681547
True,True,sigmoid,3,936,0.06809423273366567,3.0364255285142966e-05,0.006340896273140807,128,0.01748241889911892
True,True,sigmoid,3,930,0.06553032614792166,3.254906480826832e-05,0.00632455594552471,128,0.020836391155215614
True,True,sigmoid,3,930,0.06222508410249667,2.8886413263757553e-05,0.006303314518353263,128,0.017786453927203582
True,True,sigmoid,3,936,0.06534774300500008,2.983266855607702e-05,0.0063266228307432065,128,0.017936580026706297
True,True,sigmoid,3,932,0.062109468070990936,2.98789987761669e-05,0.006479140503541447,128,0.02294856929049585
True,True,sigmoid,3,934,0.06851322244078012,3.008129315058443e-05,0.006345616725602379,128,0.02081005830752441
True,True,lrelu,3,927,0.06401315863810762,3.247008553245557e-05,0.006359290054163252,64,152.15026632231206
True,True,sigmoid,2,945,0.06576092775276289,2.7711101316803904e-05,0.006494805679734689,128,0.024948458799438116
True,True,sigmoid,2,947,0.06818491525718391,3.737279054486212e-05,0.0065227999676678895,128,0.01862207784692061
True,True,sigmoid,2,926,0.0679796877101459,2.9141346201514546e-05,0.006497616883142891,128,0.025880094139854877
True,True,sigmoid,2,958,0.05959566578830401,2.8181574163939385e-05,0.006238392709774382,128,0.018638803293316825
False,True,sigmoid,2,841,0.059531856908399565,3.769859192242484e-05,0.006254956486171891,128,0.06548782026260774
True,True,sigmoid,2,994,0.08153150701065275,3.129681984874069e-05,0.006336450723670102,128,0.06671534930627075
True,True,sigmoid,2,961,0.0736373289064132,3.8166379316873606e-05,0.006126678221429931,128,0.0249797013031934
True,True,relu,2,867,0.05868128566840594,2.5364499154107983e-05,0.006631294507729712,128,8.738817566438222
True,True,sigmoid,2,918,0.052590544322915496,3.1128367896010637e-05,0.0061088656932921145,128,0.018887105209491956
True,True,sigmoid,2,940,0.0514123527818065,3.0209257523170064e-05,0.0064905135563928995,128,0.01150947517712656
True,True,sigmoid,2,937,0.05099327674477949,3.0394424353680634e-05,0.006480430499075641,128,0.014729205869933289
True,True,sigmoid,2,882,0.049845017842732486,3.5150637628745316e-05,0.006044912774062552,128,0.013033144975011735
True,True,sigmoid,2,978,0.04963291322878146,3.8110977610145085e-05,0.006046357765852099,128,0.014146964519572935
True,True,sigmoid,2,980,0.04669721673109158,3.8252964430802085e-05,0.006013487485364678,128,0.01122480243495656
True,True,sigmoid,2,980,0.049849621518875765,3.883093392752145e-05,0.006009842440314585,128,0.012246842462456853
True,True,sigmoid,2,982,0.04894622040941346,3.82069303675575e-05,0.0060342989166831135,128,0.011589564546644518
True,True,sigmoid,2,977,0.046931332313456,3.9324280648086684e-05,0.006002060969225075,128,0.011758377927968813
True,True,sigmoid,2,994,0.04893927953650081,3.84449285027654e-05,0.005992160863189975,128,0.012930759547014361
True,True,sigmoid,2,995,0.04677960074123521,4.052288698717003e-05,0.006018311450118973,128,0.014370491864158584
True,True,sigmoid,2,1022,0.04557754858737665,3.893427866476727e-05,0.005987718348365619,128,0.010099395769932207
True,True,tanh,2,1020,0.04498348990396873,3.993646094319422e-05,0.006031999326114519,128,423.4367792332121
True,True,sigmoid,2,995,0.04774467798781465,2.2992118668996853e-05,0.005751575225271704,128,0.025075799389079532
True,True,swish,2,982,0.04007653585381556,4.373622839556309e-05,0.006088791187793482,128,164.9896171698066
True,True,sigmoid,2,1000,0.04924073648463299,3.7229791704160725e-05,0.005901265281198358,128,0.010415872407532046
True,True,sigmoid,2,997,0.049164350343604654,4.105558939099143e-05,0.005856483386838022,128,0.013274099503062076
True,True,sigmoid,2,1003,0.048420603186531186,4.065176343980593e-05,0.005780215013609456,128,0.011451893487811933
True,True,sigmoid,2,998,0.04171159874717812,4.393298913984094e-05,0.005835369939593557,128,0.009635373844910021
True,True,sigmoid,2,1003,0.04035347297747848,4.2936157099888935e-05,0.005765767439500252,64,0.011840101957404047
True,True,sigmoid,2,1007,0.03967451054512639,4.404923073026694e-05,0.0056766008826265365,64,0.015172782354191111
True,True,sigmoid,2,1005,0.0392940916498767,4.4281602352689054e-05,0.005625149413136982,64,0.014550883582753603
True,True,sigmoid,2,1024,0.03866232536696656,4.597166331268524e-05,0.005673462663327987,64,0.010578859022568816
True,True,sigmoid,2,1011,0.0404097843882171,4.495921611959659e-05,0.005590787256354416,64,0.01318444760542933
True,True,sigmoid,2,1006,0.03840940885416089,4.646040297711216e-05,0.005556424490535399,64,0.0189308286627441
True,True,sigmoid,2,1011,0.04259953095252523,4.525397166232225e-05,0.005705638213560089,64,0.010446684516465701
True,True,sigmoid,2,1024,0.04207730485053183,4.6249465613237226e-05,0.005749023876895579,64,0.009700204926277071
True,True,sigmoid,2,1020,0.04541587424227284,4.707649899814492e-05,0.005787238623840127,64,0.011513210775756906
True,True,sigmoid,2,1023,0.04381163661537803,4.779460274289722e-05,0.005795047952606194,64,0.010737069848406841
True,True,sigmoid,2,980,0.04468877817076574,4.491688511501007e-05,0.005807730980655964,64,0.01054714008130862
True,True,sigmoid,2,1023,0.043626599222749037,4.788337117832578e-05,0.005796027412104624,64,0.01053106667452198
True,True,sigmoid,2,1019,0.04349474791593429,4.864947705855933e-05,0.005471533032156984,64,0.010609874530980046
True,True,relu,2,1021,0.04287628941012464,4.565557940353932e-05,0.005447788004179793,64,1.094112766441998
True,True,sigmoid,2,1024,0.03532814014711534,4.8201346084598054e-05,0.0057319210016094115,64,0.024232532560709986
True,True,sigmoid,2,975,0.04373844062909019,4.9384510493341826e-05,0.005409104855902486,64,0.01093109001630066
True,True,sigmoid,2,974,0.040500958653830535,5.0307153955425934e-05,0.005407878735530275,64,0.010604637664024301
True,True,tanh,2,976,0.034750601344128954,4.9385365635587036e-05,0.0053570372731592585,64,0.11949566913189417
True,True,sigmoid,2,977,0.043770236195600616,5.0049755596150726e-05,0.005822891669904597,64,0.010283065056004485
True,True,sigmoid,2,978,0.04261486178914692,4.99110921559827e-05,0.005787789654301272,64,0.011322010890956795
True,True,sigmoid,2,970,0.04262214386224624,5.1380828189226975e-05,0.005415179577060936,64,0.009925571926104432
True,True,swish,2,968,0.04138613972936861,5.1396733361405186e-05,0.005412870537972313,64,29.83052039969302
True,True,sigmoid,2,1024,0.034947649801750545,5.330305943918547e-05,0.005779113328046675,64,0.02144963112831682
True,True,sigmoid,2,985,0.04308505403972552,5.131889460530061e-05,0.0053754455321097,64,0.009431656781229938
True,True,sigmoid,2,985,0.04328764098455584,4.795247376432573e-05,0.005286816983881065,64,0.010232310804856194
True,True,sigmoid,2,983,0.031158692683863395,5.017172772566421e-05,0.005253516196212691,64,0.04805497126710169
True,True,sigmoid,2,965,0.043502977281324816,4.708768357692996e-05,0.005501709869191934,64,0.010480558652188932
True,True,sigmoid,2,961,0.036263911734254736,5.0624378471734606e-05,0.0052541648015378035,64,0.02722340761396975
True,True,sigmoid,2,1022,0.044652741570796975,4.8608789903591036e-05,0.005453260736233351,64,0.009711231900564818
True,True,sigmoid,2,993,0.04290293874608683,4.85482571458266e-05,0.005549405609325291,64,0.010807496142392728
True,True,sigmoid,2,1024,0.02925648585819654,5.144036492346669e-05,0.005501655417095294,64,0.051719649518650254
True,True,sigmoid,2,1000,0.04293485737669653,4.870068511585711e-05,0.005231447008297477,64,0.0103392850007291
True,True,sigmoid,2,996,0.038592332599670896,5.7317052662449936e-05,0.005183281593787863,64,0.011466594402191908
True,True,sigmoid,2,996,0.036389475407070174,5.918832520418161e-05,0.005152259464714624,64,0.015777004244456667
True,True,sigmoid,2,964,0.03281790058959017,5.71064717505212e-05,0.0053503942139536895,64,0.039814960635130486
True,True,sigmoid,2,1002,0.040008970124747974,4.850596797206409e-05,0.005021821150168672,64,0.011502998858888067
True,True,sigmoid,2,989,0.042784793675968325,5.7514552077580556e-05,0.005468142077691558,64,0.010889070338904417
True,True,sigmoid,2,987,0.02594324242308294,6.031953801567442e-05,0.0054518219577495515,64,0.05547597821483518
True,True,sigmoid,2,1006,0.03289775484841862,4.6583639847866765e-05,0.005231904346186548,64,0.043694256027456066
True,True,sigmoid,2,965,0.042167896418808984,4.746792564181e-05,0.005527976405528283,64,0.010858386032303909
True,True,relu,2,964,0.04274440455655788,4.7634540053222396e-05,0.005527311490652014,64,2.118816557212973
True,True,sigmoid,2,1023,0.04336766605489709,4.563515344055649e-05,0.005580712054049557,64,0.010760762794023415
True,True,sigmoid,2,977,0.028056652473270677,4.79471028142161e-05,0.005463069622621147,64,0.051031262070142976
True,True,sigmoid,2,1022,0.036759512119970514,6.075795285549443e-05,0.005607745615976127,64,0.015386535815620075
True,True,tanh,2,965,0.04157579596448476,5.334280281322831e-05,0.004886144877547895,64,0.7311985648919617
True,True,sigmoid,2,987,0.03240366288100109,2.1292293301895424e-05,0.0053493393342697515,64,0.039555095202019656
True,True,sigmoid,2,1022,0.044501217366691076,4.47376280113814e-05,0.0056181258084079715,64,0.009668290219991856
True,True,sigmoid,2,1024,0.035952926543035876,3.4649955529343244e-05,0.005565229169031266,64,0.039075660775471165
True,True,swish,2,1008,0.044370216971352135,4.4902623266942104e-05,0.005357390818692057,64,1351.9981281023254
True,True,sigmoid,2,1024,0.03116156214891726,6.074639216235579e-05,0.00560268404976543,64,0.04283077668497348
True,True,sigmoid,2,960,0.04316489556720426,3.4688107570321713e-05,0.005114793056426154,64,0.014435938200927204
True,True,sigmoid,2,994,0.03680250772687187,4.5238155699254524e-05,0.005364558858673541,64,0.01780782728659398
True,True,sigmoid,2,1002,0.025442242726972066,6.035972446825319e-05,0.005686784110013296,64,0.04892916673723315
